,Subject,manipulation,Manipulation,Stimulation,Session,VisualF,Response,StartTime
37,S34,UL,Attended Visual Field,Active,Post_1,Left,1,221.106827599986
38,S34,UL,Ignored Visual Field,Active,Post_1,Right,0,228.28656869998667
39,S34,UL,Attended Visual Field,Active,Post_1,Left,1,235.06637859996408
40,S34,UL,Ignored Visual Field,Active,Post_1,Right,1,242.3169423000072
41,S34,UL,Ignored Visual Field,Active,Post_1,Right,1,247.52621320000617
42,S34,UL,Ignored Visual Field,Active,Post_1,Right,1,252.7403173999628
43,S34,UL,Ignored Visual Field,Active,Post_1,Right,0,258.45388629997615
44,S34,UL,Attended Visual Field,Active,Post_1,Left,1,266.2880969999824
45,S34,UL,Ignored Visual Field,Active,Post_1,Right,0,271.51403009996284
46,S34,UL,Ignored Visual Field,Active,Post_1,Right,1,276.66162959998474
47,S34,UL,Ignored Visual Field,Active,Post_1,Right,1,282.47504879999906
48,S34,UL,Ignored Visual Field,Active,Post_1,Right,0,288.988390399958
49,S34,UL,Attended Visual Field,Active,Post_1,Left,1,294.3709161999868
50,S34,UL,Attended Visual Field,Active,Post_1,Left,0,300.0327265000087
51,S34,UL,Ignored Visual Field,Active,Post_1,Right,1,305.2468225999619
52,S34,UL,Attended Visual Field,Active,Post_1,Left,1,310.7770746999886
53,S34,UL,Ignored Visual Field,Active,Post_1,Right,0,315.991071299999
54,S34,UL,Attended Visual Field,Active,Post_1,Left,1,326.9689390999847
55,S34,UL,Ignored Visual Field,Active,Post_1,Right,0,334.11952909996035
56,S34,UL,Ignored Visual Field,Active,Post_1,Right,1,339.329149600002
57,S34,UL,Attended Visual Field,Active,Post_1,Left,0,344.5930248000077
58,S34,UL,Attended Visual Field,Active,Post_1,Left,1,350.1402485999861
59,S34,UL,Attended Visual Field,Active,Post_1,Left,1,355.83766899997136
60,S34,UL,Ignored Visual Field,Active,Post_1,Right,0,361.1181364000077
61,S34,UL,Attended Visual Field,Active,Post_1,Left,0,366.36549940000987
62,S34,UL,Attended Visual Field,Active,Post_1,Left,1,371.7459392999881
63,S34,UL,Attended Visual Field,Active,Post_1,Left,0,377.4096393999644
64,S34,UL,Attended Visual Field,Active,Post_1,Left,0,382.74027329997625
65,S34,UL,Ignored Visual Field,Active,Post_1,Right,1,388.12096969998674
66,S34,UL,Ignored Visual Field,Active,Post_1,Right,1,394.6720097999787
67,S34,UL,Ignored Visual Field,Active,Post_1,Right,0,399.9645721999696
68,S34,UL,Attended Visual Field,Active,Post_1,Left,1,405.32904360000975
69,S34,UL,Ignored Visual Field,Active,Post_1,Right,1,411.5922278999933
70,S34,UL,Attended Visual Field,Active,Post_1,Left,1,417.4726026999997
71,S34,UL,Ignored Visual Field,Active,Post_1,Right,1,422.7531310999766
72,S34,UL,Attended Visual Field,Active,Post_1,Left,1,428.500101899961
73,S34,UL,Attended Visual Field,Active,Post_1,Left,0,434.88048280001385
74,S34,UL,Ignored Visual Field,Active,Post_1,Right,0,441.39834730001166
75,S34,UL,Attended Visual Field,Active,Post_1,Left,1,447.4406447999645
76,S34,UL,Ignored Visual Field,Active,Post_1,Right,1,453.4374777000048
77,S34,UL,Ignored Visual Field,Active,Post_1,Right,0,461.2124210000038
78,S34,UL,Attended Visual Field,Active,Post_1,Left,1,466.7474448999856
79,S34,UL,Attended Visual Field,Active,Post_1,Left,1,476.1591914999881
80,S34,UL,Ignored Visual Field,Active,Post_1,Right,0,490.6851183999679
81,S34,UL,Attended Visual Field,Active,Post_1,Left,1,495.8994915999938
82,S34,UL,Attended Visual Field,Active,Post_1,Left,1,501.7126920999726
83,S34,UL,Attended Visual Field,Active,Post_1,Left,0,507.04335649998393
84,S34,UL,Ignored Visual Field,Active,Post_1,Right,1,512.6403855999815
85,S34,UL,Ignored Visual Field,Active,Post_1,Right,0,522.1354889000067
86,S34,UL,Attended Visual Field,Active,Post_1,Left,0,529.402677599981
87,S34,UL,Ignored Visual Field,Active,Post_1,Right,1,543.6457750999834
88,S34,UL,Ignored Visual Field,Active,Post_1,Right,0,550.0169154999894
89,S34,UL,Attended Visual Field,Active,Post_1,Left,1,555.4352854999597
90,S34,UL,Ignored Visual Field,Active,Post_1,Right,0,561.89830229996
91,S34,UL,Attended Visual Field,Active,Post_1,Left,1,567.5624520999845
92,S34,UL,Attended Visual Field,Active,Post_1,Left,1,573.2091489000013
93,S34,UL,Attended Visual Field,Active,Post_1,Left,0,578.639937400003
94,S34,UL,Attended Visual Field,Active,Post_1,Left,1,583.7874429000076
95,S34,UL,Ignored Visual Field,Active,Post_1,Right,1,589.8673907999764
96,S34,UL,Attended Visual Field,Active,Post_1,Left,1,595.014841599972
0,S35,Bi,Control,Active,Post_1,Right,0,1.310144599992782
1,S35,Bi,Control,Active,Post_1,Left,1,6.46952580002835
2,S35,Bi,Control,Active,Post_1,Left,1,11.35039079998387
3,S35,Bi,Control,Active,Post_1,Left,1,16.730736500001512
4,S35,Bi,Control,Active,Post_1,Right,1,21.89501510001719
5,S35,Bi,Control,Active,Post_1,Right,0,27.175787599990144
6,S35,Bi,Control,Active,Post_1,Left,0,32.40601189999143
7,S35,Bi,Control,Active,Post_1,Left,1,37.63680159999058
8,S35,Bi,Control,Active,Post_1,Left,1,43.33411170000909
9,S35,Bi,Control,Active,Post_1,Left,1,48.81451250001555
10,S35,Bi,Control,Active,Post_1,Right,1,54.14561110001523
11,S35,Bi,Control,Active,Post_1,Left,1,59.625689500011504
12,S35,Bi,Control,Active,Post_1,Right,0,65.43971489998512
13,S35,Bi,Control,Active,Post_1,Left,1,70.78680820000591
14,S35,Bi,Control,Active,Post_1,Left,1,75.7839316999889
15,S35,Bi,Control,Active,Post_1,Right,1,80.9812249999959
16,S35,Bi,Control,Active,Post_1,Left,1,86.46187599998666
17,S35,Bi,Control,Active,Post_1,Right,1,93.5292145999847
18,S35,Bi,Control,Active,Post_1,Right,0,98.45576380001148
19,S35,Bi,Control,Active,Post_1,Left,0,103.58659500000068
20,S35,Bi,Control,Active,Post_1,Right,1,108.85038760001773
21,S35,Bi,Control,Active,Post_1,Right,0,114.13083959999494
22,S35,Bi,Control,Active,Post_1,Left,0,119.44509079999987
23,S35,Bi,Control,Active,Post_1,Left,1,125.12532799999462
24,S35,Bi,Control,Active,Post_1,Right,1,130.7059705000138
25,S35,Bi,Control,Active,Post_1,Right,1,136.0031386000337
26,S35,Bi,Control,Active,Post_1,Left,1,141.83394199999748
27,S35,Bi,Control,Active,Post_1,Right,1,146.69815940002445
28,S35,Bi,Control,Active,Post_1,Left,1,151.8452707999968
29,S35,Bi,Control,Active,Post_1,Right,1,157.45935740001732
30,S35,Bi,Control,Active,Post_1,Right,0,162.89025570004014
31,S35,Bi,Control,Active,Post_1,Right,1,168.5872239000164
32,S35,Bi,Control,Active,Post_1,Left,1,174.21743900002912
33,S35,Bi,Control,Active,Post_1,Right,1,179.46477220003726
34,S35,Bi,Control,Active,Post_1,Right,1,184.72883510001705
35,S35,Bi,Control,Active,Post_1,Right,1,190.10926019999897
36,S35,Bi,Control,Active,Post_1,Right,0,195.2069785000058
37,S35,Bi,Control,Active,Post_1,Right,1,200.4875383999897
38,S35,Bi,Control,Active,Post_1,Right,1,205.9015165999881
39,S35,Bi,Control,Active,Post_1,Right,1,210.58225859998493
40,S35,Bi,Control,Active,Post_1,Right,1,216.01314350002207
41,S35,Bi,Control,Active,Post_1,Right,1,221.1439255999867
42,S35,Bi,Control,Active,Post_1,Right,0,228.3482019000221
43,S35,Bi,Control,Active,Post_1,Right,1,233.48753290000604
44,S35,Bi,Control,Active,Post_1,Right,0,239.13666140002897
45,S35,Bi,Control,Active,Post_1,Right,1,244.7480770000257
46,S35,Bi,Control,Active,Post_1,Left,0,250.1288096000208
47,S35,Bi,Control,Active,Post_1,Right,1,255.70926239999244
48,S35,Bi,Control,Active,Post_1,Left,1,261.1405636999989
49,S35,Bi,Control,Active,Post_1,Left,1,266.43672579998383
50,S35,Bi,Control,Active,Post_1,Left,0,275.56593500002054
51,S35,Bi,Control,Active,Post_1,Right,1,282.8167870999896
52,S35,Bi,Control,Active,Post_1,Left,0,287.97577319998527
53,S35,Bi,Control,Active,Post_1,Right,0,293.2901654000161
54,S35,Bi,Control,Active,Post_1,Left,1,298.5541506999871
55,S35,Bi,Control,Active,Post_1,Left,0,303.95164929999737
56,S35,Bi,Control,Active,Post_1,Left,1,311.0187283999985
57,S35,Bi,Control,Active,Post_1,Left,1,317.4205674999976
58,S35,Bi,Control,Active,Post_1,Left,0,322.55902280000737
59,S35,Bi,Control,Active,Post_1,Left,0,327.67337209999096
60,S35,Bi,Control,Active,Post_1,Right,0,332.60387330001686
61,S35,Bi,Control,Active,Post_1,Right,0,337.8177515999996
62,S35,Bi,Control,Active,Post_1,Left,1,342.7651795999845
63,S35,Bi,Control,Active,Post_1,Right,1,348.59488440002315
64,S35,Bi,Control,Active,Post_1,Left,1,353.5261670000036
65,S35,Bi,Control,Active,Post_1,Left,0,359.25674700003583
66,S35,Bi,Control,Active,Post_1,Right,1,365.03730299999006
67,S35,Bi,Control,Active,Post_1,Right,1,370.0010609999881
68,S35,Bi,Control,Active,Post_1,Left,0,375.2144926000037
69,S35,Bi,Control,Active,Post_1,Right,1,380.9787556999945
70,S35,Bi,Control,Active,Post_1,Left,1,386.1093868000317
71,S35,Bi,Control,Active,Post_1,Right,0,391.2734433999867
72,S35,Bi,Control,Active,Post_1,Right,0,396.5709137000376
73,S35,Bi,Control,Active,Post_1,Left,1,402.18483550002566
74,S35,Bi,Control,Active,Post_1,Right,0,407.1316086000297
75,S35,Bi,Control,Active,Post_1,Right,1,412.3127120999852
76,S35,Bi,Control,Active,Post_1,Right,1,417.9765120000229
77,S35,Bi,Control,Active,Post_1,Left,1,423.6240532000084
78,S35,Bi,Control,Active,Post_1,Left,1,428.72075480001513
79,S35,Bi,Control,Active,Post_1,Right,1,433.8179403000395
80,S35,Bi,Control,Active,Post_1,Left,0,440.997896099987
81,S35,Bi,Control,Active,Post_1,Left,1,446.1790091000148
82,S35,Bi,Control,Active,Post_1,Left,1,451.52611169999
83,S35,Bi,Control,Active,Post_1,Right,1,456.623906599998
84,S35,Bi,Control,Active,Post_1,Left,1,461.8709311999846
85,S35,Bi,Control,Active,Post_1,Left,0,467.035317700007
86,S35,Bi,Control,Active,Post_1,Left,0,472.19884319999255
87,S35,Bi,Control,Active,Post_1,Left,1,477.2131765999948
88,S35,Bi,Control,Active,Post_1,Left,0,483.4266742999898
89,S35,Bi,Control,Active,Post_1,Right,0,488.3909618000034
90,S35,Bi,Control,Active,Post_1,Right,1,493.3380885000224
91,S35,Bi,Control,Active,Post_1,Left,0,498.7687313000206
92,S35,Bi,Control,Active,Post_1,Left,0,503.8496239000233
93,S35,Bi,Control,Active,Post_1,Right,0,509.01358400000026
94,S35,Bi,Control,Active,Post_1,Left,0,516.0594586000079
95,S35,Bi,Control,Active,Post_1,Left,0,521.1238976999884
96,S35,Bi,Control,Active,Post_1,Right,1,526.7878367000376
97,S35,Bi,Control,Active,Post_1,Left,1,531.6686406999943
98,S35,Bi,Control,Active,Post_1,Left,1,536.7825887000072
99,S35,Bi,Control,Active,Post_1,Right,0,541.8300792000373
100,S35,Bi,Control,Active,Post_1,Right,0,547.1273722000187
101,S35,Bi,Control,Active,Post_1,Left,0,556.355826199986
102,S35,Bi,Control,Active,Post_1,Left,1,561.3367671000306
103,S35,Bi,Control,Active,Post_1,Left,0,567.0504749999964
104,S35,Bi,Control,Active,Post_1,Left,1,572.0646524000331
105,S35,Bi,Control,Active,Post_1,Left,1,577.578227400023
106,S35,Bi,Control,Active,Post_1,Left,1,582.9589368000161
107,S35,Bi,Control,Active,Post_1,Right,0,588.4893588999985
108,S35,Bi,Control,Active,Post_1,Left,1,593.9036019000341
109,S35,Bi,Control,Active,Post_1,Right,0,599.350651899993
0,S36,UR,Attended Visual Field,Active,Post_1,Right,1,4.930002614855766e-05
1,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,5.025780100026168
2,S36,UR,Attended Visual Field,Active,Post_1,Right,0,10.023907500028145
3,S36,UR,Attended Visual Field,Active,Post_1,Right,1,15.321199300000444
4,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,20.41819499997655
5,S36,UR,Attended Visual Field,Active,Post_1,Right,1,25.565706600027625
6,S36,UR,Attended Visual Field,Active,Post_1,Right,0,30.662558700016238
7,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,35.71014069998637
8,S36,UR,Attended Visual Field,Active,Post_1,Right,0,40.67432679998456
9,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,45.68823470000643
10,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,50.752735499991104
11,S36,UR,Attended Visual Field,Active,Post_1,Right,1,55.68395849998342
12,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,60.69794139999431
13,S36,UR,Attended Visual Field,Active,Post_1,Right,0,65.62863270001253
14,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,70.6427437000093
15,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,75.6401831000112
16,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,80.6375247000251
17,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,85.96804609999526
18,S36,UR,Attended Visual Field,Active,Post_1,Right,0,91.01557470002444
19,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,96.0296702000196
20,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,101.22692119999556
21,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,106.24118579999777
22,S36,UR,Attended Visual Field,Active,Post_1,Right,0,111.23867869999958
23,S36,UR,Attended Visual Field,Active,Post_1,Right,0,116.2858768000151
24,S36,UR,Attended Visual Field,Active,Post_1,Right,1,121.84974590002092
25,S36,UR,Attended Visual Field,Active,Post_1,Right,0,127.2136394000263
26,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,132.29429869999876
27,S36,UR,Attended Visual Field,Active,Post_1,Right,1,137.49184710002737
28,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,142.53920489997836
29,S36,UR,Attended Visual Field,Active,Post_1,Right,1,147.5531680000131
30,S36,UR,Attended Visual Field,Active,Post_1,Right,1,152.6173136000289
31,S36,UR,Attended Visual Field,Active,Post_1,Right,0,157.96496670000488
32,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,163.3284414000227
33,S36,UR,Attended Visual Field,Active,Post_1,Right,1,168.27617899997858
34,S36,UR,Attended Visual Field,Active,Post_1,Right,1,173.65675859997282
35,S36,UR,Attended Visual Field,Active,Post_1,Right,0,178.6712336000055
36,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,183.7181558000157
37,S36,UR,Attended Visual Field,Active,Post_1,Right,0,188.7490615000133
38,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,194.01286429999163
39,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,199.02726140001323
40,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,204.0577865000232
41,S36,UR,Attended Visual Field,Active,Post_1,Right,0,209.18874309997773
42,S36,UR,Attended Visual Field,Active,Post_1,Right,1,214.25253290002
43,S36,UR,Attended Visual Field,Active,Post_1,Right,1,219.28342880000127
44,S36,UR,Attended Visual Field,Active,Post_1,Right,1,224.3473388000275
45,S36,UR,Attended Visual Field,Active,Post_1,Right,1,229.47819940000767
46,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,234.54209569998784
47,S36,UR,Attended Visual Field,Active,Post_1,Right,1,239.48971809999784
48,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,244.47051209997156
49,S36,UR,Attended Visual Field,Active,Post_1,Right,0,249.5013365999912
50,S36,UR,Attended Visual Field,Active,Post_1,Right,0,254.64900779997697
51,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,259.9126571000088
52,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,264.8434211999993
53,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,269.92406029999256
54,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,274.85495040001115
55,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,279.9690079999855
56,S36,UR,Attended Visual Field,Active,Post_1,Right,1,284.8498660000041
57,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,289.86409330001334
58,S36,UR,Attended Visual Field,Active,Post_1,Right,1,294.8447136000032
59,S36,UR,Attended Visual Field,Active,Post_1,Right,1,300.00873649999266
60,S36,UR,Attended Visual Field,Active,Post_1,Right,1,304.9738021999947
61,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,309.9377692000125
62,S36,UR,Attended Visual Field,Active,Post_1,Right,1,314.9679142999812
63,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,319.96898170001805
64,S36,UR,Attended Visual Field,Active,Post_1,Right,0,325.0129811000079
65,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,330.01055489998544
66,S36,UR,Attended Visual Field,Active,Post_1,Right,0,334.97438229998806
67,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,340.03861659998074
68,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,344.9857861999772
69,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,349.9665522000287
70,S36,UR,Attended Visual Field,Active,Post_1,Right,0,357.5629482999793
71,S36,UR,Attended Visual Field,Active,Post_1,Right,1,362.527001200011
72,S36,UR,Attended Visual Field,Active,Post_1,Right,0,367.5244644000195
73,S36,UR,Attended Visual Field,Active,Post_1,Right,1,372.5053895000019
74,S36,UR,Attended Visual Field,Active,Post_1,Right,0,377.4524491999764
75,S36,UR,Attended Visual Field,Active,Post_1,Right,0,382.4337860000087
76,S36,UR,Attended Visual Field,Active,Post_1,Right,1,387.5143325999961
77,S36,UR,Attended Visual Field,Active,Post_1,Right,1,392.5616504999925
78,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,397.5591955999844
79,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,402.6398657999816
80,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,407.7539213999989
81,S36,UR,Attended Visual Field,Active,Post_1,Right,1,412.7014475999749
82,S36,UR,Attended Visual Field,Active,Post_1,Right,1,417.6996514999773
83,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,422.7296094999765
84,S36,UR,Attended Visual Field,Active,Post_1,Right,0,427.9103069999837
85,S36,UR,Attended Visual Field,Active,Post_1,Right,0,436.6372125999769
86,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,441.6197895000223
87,S36,UR,Attended Visual Field,Active,Post_1,Right,1,446.5841093999916
88,S36,UR,Attended Visual Field,Active,Post_1,Right,1,451.5151236000238
89,S36,UR,Attended Visual Field,Active,Post_1,Right,1,456.4623567999806
90,S36,UR,Attended Visual Field,Active,Post_1,Right,1,461.4100378000294
91,S36,UR,Attended Visual Field,Active,Post_1,Right,0,466.4904352999874
92,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,471.5548596999725
93,S36,UR,Attended Visual Field,Active,Post_1,Right,0,476.5022256000084
94,S36,UR,Attended Visual Field,Active,Post_1,Right,0,483.5696723000146
95,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,488.5459719999926
96,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,493.5268612999935
97,S36,UR,Attended Visual Field,Active,Post_1,Right,1,498.5440081999986
98,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,503.6052285999758
99,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,508.2194213999901
100,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,513.2000660999911
101,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,518.130906299979
102,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,523.2118673999794
103,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,528.2925733000156
104,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,533.2231825999916
105,S36,UR,Attended Visual Field,Active,Post_1,Right,0,538.720309700002
106,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,543.7845648999792
107,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,548.8818814000115
108,S36,UR,Attended Visual Field,Active,Post_1,Right,1,553.8795022999984
109,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,558.8935875999741
110,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,564.0408550000284
111,S36,UR,Ignored Visual Field,Active,Post_1,Left,0,569.0382604000042
112,S36,UR,Attended Visual Field,Active,Post_1,Right,0,574.0022993999883
113,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,579.1495409000199
114,S36,UR,Attended Visual Field,Active,Post_1,Right,1,584.1306005999795
115,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,589.2112717999844
116,S36,UR,Ignored Visual Field,Active,Post_1,Left,1,594.2755853999988
0,S37,Bi,Control,Active,Post_1,Right,0,1.3899989426136017e-05
1,S37,Bi,Control,Active,Post_1,Right,1,5.237052799959201
2,S37,Bi,Control,Active,Post_1,Right,1,10.26841759996023
3,S37,Bi,Control,Active,Post_1,Right,1,15.814834099961445
4,S37,Bi,Control,Active,Post_1,Left,0,20.845964599982835
